id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9790887,Rental unit in Stockholm · 1 bedroom · 1 bed · 1 bath,50461262,Nebil,,Kungsholmens,59.33653,18.03022,Entire home/apt,800,90,0,,,1,0,0,
9981086,Rental unit in Stockholm · ★4.93 · 1 bedroom · 1 bed · 1 bath,50888030,Ronja,,Södermalms,59.30861,18.0841,Entire home/apt,1600,4,30,2022-12-20,0.35,1,0,4,
10048295,Rental unit in Stockholm · ★4.65 · 2 bedrooms · 2 beds · 1 bath,51574378,Jeanette,,Norrmalms,59.33898,18.03699,Entire home/apt,1750,2,168,2023-06-22,1.84,1,9,28,
10092882,Rental unit in Stockholm · ★4.92 · 1 bedroom · 3 beds · 1.5 baths,51790479,Olga,,Södermalms,59.30977,18.08186,Entire home/apt,1028,2,513,2023-06-20,5.61,1,199,75,
10100769,Home in Stockholm · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,3945180,Carin,,Bromma,59.32444,17.94607,Private room,750,7,14,2022-12-20,0.16,4,222,4,
10102020,Loft in Stockholm · ★4.93 · 4 bedrooms · 4 beds · 1 bath,4517261,Olof,,Södermalms,59.31844,18.07176,Entire home/apt,1750,2,43,2020-07-26,0.47,1,0,0,
10126623,Home in Stockholm · ★4.79 · 4 bedrooms · 4 beds · 2.5 baths,2626332,Martin,,Hägersten-Liljeholmens,59.29355,17.95893,Entire home/apt,3766,4,33,2022-08-07,0.38,1,280,3,
10138454,Condo in Hägersten-Liljeholmen · 2 bedrooms · 2 beds · 1 bath,51595660,Michaela,,Hägersten-Liljeholmens,59.302267090673524,18.011873298485014,Entire home/apt,1000,7,0,,,1,306,0,
10222510,Rental unit in Gamla Stan · ★4.74 · Studio · 2 beds · 1 bath,8547277,Tom,,Södermalms,59.32497,18.07209,Entire home/apt,1690,2,375,2023-06-18,4.15,6,261,65,
10222673,Rental unit in Stockholm · ★4.96 · 3 bedrooms · 4 beds · 1 bath,38424897,Robert,,Östermalms,59.34031,18.08429,Entire home/apt,3600,4,26,2018-06-03,0.31,1,2,0,
10305478,Rental unit in Stockholm · ★4.89 · 1 bedroom · 1 bed · 1 bath,53023705,Margrethe,,Kungsholmens,59.33195,18.01724,Entire home/apt,1100,4,20,2023-06-26,0.25,1,0,3,
10333190,Rental unit in Stockholm · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,33041499,Karin,,Södermalms,59.30986,18.10551,Private room,450,2,156,2023-05-05,1.78,1,0,29,
10337821,Condo in Stockholm · ★4.75 · 1 bedroom · 2 beds · 1.5 baths,17484647,Simon,,Södermalms,59.31413,18.07578,Entire home/apt,1624,4,57,2023-06-25,0.63,1,271,14,
10353547,Home in Stockholm · ★5.0 · 5 bedrooms · 5 beds · 2.5 baths,5017320,Dan,,Enskede-Årsta-Vantörs,59.28377,18.07964,Entire home/apt,3520,5,30,2022-08-11,0.35,1,36,4,
10449055,Rental unit in Hässelby-Vällingby · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,53831997,Sara,,Hässelby-Vällingby,59.36922,17.86368,Private room,290,2,12,2022-01-03,0.26,1,0,0,
10495065,Rental unit in Stockholm · ★4.63 · 1 bedroom · 1 bed · 1 bath,25309624,Erika,,Kungsholmens,59.3268,18.01349,Entire home/apt,900,10,8,2022-11-03,0.14,1,291,5,
10497074,Rental unit in Stockholm · ★5.0 · 3 bedrooms · 4 beds · 1 bath,12508887,Daniel,,Norrmalms,59.338,18.05016,Entire home/apt,4283,5,6,2022-07-25,0.07,1,0,1,
10509416,Home in Stockholm · ★4.89 · 4 bedrooms · 5 beds · 2 baths,23118556,Louise,,Farsta,59.27158,18.08403,Entire home/apt,3142,5,28,2019-08-02,0.32,1,4,0,
10579009,Rental unit in Stockholm · ★4.79 · 1 bedroom · 1 bed · 1 bath,34891784,Gustavia,,Södermalms,59.32224,18.07241,Entire home/apt,1650,3,132,2023-06-16,1.46,2,227,39,
10591986,Rental unit in Stockholm · 2 bedrooms · 2 beds · 1.5 baths,54647264,Johan,,Skarpnäcks,59.28032,18.11773,Entire home/apt,1600,4,2,2018-06-22,0.02,1,0,0,
10603742,Rental unit in Stockholm · ★4.85 · 1 bedroom · 2 beds · 1 shared bath,54712582,Angela,,Hägersten-Liljeholmens,59.29416,17.96412,Private room,320,1,13,2019-09-17,0.14,1,191,0,
10668557,Rental unit in Stockholm · ★0.0 · 1 bedroom · 2 beds · 1 bath,29860128,Klara,,Enskede-Årsta-Vantörs,59.30031,18.06217,Entire home/apt,835,2,3,2018-05-07,0.03,1,0,0,
10673822,Condo in Södermalm · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,55134895,Clara,,Södermalms,59.30768,18.08655,Entire home/apt,2500,6,4,2022-11-04,0.35,1,4,4,
10759255,Condo in Stockholm · ★4.90 · 1 bedroom · 1 bed · 1 bath,55639207,Axel,,Östermalms,59.33908,18.0847,Entire home/apt,1600,7,21,2023-05-22,0.25,1,23,2,
10784711,Home in Enskede-Årsta-Vantör · ★New · 3 bedrooms · 3 beds · 2 baths,55798787,Per,,Enskede-Årsta-Vantörs,59.27432810000001,18.0545281,Entire home/apt,2640,2,0,,,1,187,0,
10820875,Townhouse in Stockholm · ★5.0 · 3 bedrooms · 4 beds · 2 baths,8298314,Mikaela,,Skarpnäcks,59.28183,18.11083,Entire home/apt,2200,5,19,2022-08-14,0.23,1,104,3,
10845022,Rental unit in Stockholm · ★4.83 · 1 bedroom · 1 bed · 1.5 shared baths,56169674,Jonatan,,Södermalms,59.30833,18.06592,Private room,600,4,89,2023-06-04,1.47,1,112,23,
10847404,Townhouse in Stockholm · ★4.93 · 5 bedrooms · 5 beds · 1.5 baths,13088570,Manne,,Enskede-Årsta-Vantörs,59.28403,18.08674,Entire home/apt,3800,3,46,2023-06-27,0.53,1,10,8,
10925354,Home in Stockholm · ★5.0 · 6 bedrooms · 6 beds · 2.5 baths,56633409,Tobias,,Enskede-Årsta-Vantörs,59.28535,18.08417,Entire home/apt,7000,4,37,2023-06-01,0.44,1,12,6,
10985495,Rental unit in Stockholm · 1 bedroom · 1 bed · 1 bath,33826854,A & E,,Kungsholmens,59.33956,18.00262,Private room,1500,1,2,2016-06-19,0.02,1,0,0,
11001539,Rental unit in Stockholm · ★4.67 · 1 bedroom · 5 beds · 1.5 shared baths,57088351,Nasim,,Bromma,59.36652,17.94817,Private room,765,2,61,2023-05-10,0.70,1,365,3,
11001675,Rental unit in Stockholm · ★4.71 · 2 bedrooms · 2 beds · 1 bath,3321577,Kajsa,,Skarpnäcks,59.29774,18.09927,Entire home/apt,800,5,7,2016-09-13,0.08,1,164,0,
11031510,Rental unit in Stockholm · 1 bedroom · 2 beds · 2 baths,57246926,Carl Otto,,Östermalms,59.34206,18.09491,Entire home/apt,1200,7,0,,,1,351,0,
11109733,Rental unit in Stockholm · ★4.83 · 3 bedrooms · 3 beds · 1.5 baths,57713180,Katja,,Norrmalms,59.33732,18.0497,Entire home/apt,3203,4,36,2023-06-25,0.42,1,48,8,
11122519,Rental unit in Stockholm · ★4.84 · 3 bedrooms · 4 beds · 1.5 baths,57790196,Christian,,Kungsholmens,59.3298,18.04492,Entire home/apt,3500,2,32,2023-06-26,0.38,1,215,13,
11128397,Rental unit in Stockholm · ★5.0 · 2 bedrooms · 2 beds · 1 bath,34457204,Birgitta,,Enskede-Årsta-Vantörs,59.28345,18.04256,Entire home/apt,1321,3,10,2023-05-29,0.11,1,176,4,
11215840,Rental unit in Stockholm · ★5.0 · 1 bedroom · 1 bed · 1 bath,58430634,Katarina,,Södermalms,59.3092,18.07045,Entire home/apt,650,6,12,2021-07-18,0.14,2,0,0,
11241277,Condo in Stockholm · ★5.0 · 1 bedroom · 1 bed · 1 bath,87490,Mizgin,,Hägersten-Liljeholmens,59.3097,18.01232,Entire home/apt,1200,3,9,2023-06-10,0.20,1,89,7,
11265066,Rental unit in Stockholm · ★4.88 · 3 bedrooms · 3 beds · 1.5 baths,11896387,Disa,,Enskede-Årsta-Vantörs,59.28637,18.09779,Entire home/apt,1771,5,25,2023-06-28,0.29,1,1,8,
11353250,Home in Stockholm · ★4.80 · 1 bedroom · 1 bed · 2.5 shared baths,1724256,Armin,,Rinkeby-Tensta,59.39756,17.93811,Private room,500,90,5,2022-03-31,0.06,5,149,0,
11367002,Condo in Stockholm · ★4.81 · 1 bedroom · 2 beds · 1 shared bath,4964311,San,,Enskede-Årsta-Vantörs,59.29956,18.07609,Private room,500,10,26,2023-04-16,0.30,1,78,6,
11374367,Rental unit in Stockholm · 1 bedroom · 1 bed · 1 shared bath,59621138,Natalia,,Hägersten-Liljeholmens,59.28199,17.96046,Private room,700,1,0,,,2,0,0,
11384204,Townhouse in Stockholm · ★4.70 · 4 bedrooms · 5 beds · 2 baths,59699325,Robert,,Hässelby-Vällingby,59.3748,17.81851,Entire home/apt,990,2,10,2018-07-24,0.11,1,0,0,
11405233,Home in Skärholmen · ★New · 5 bedrooms · 8 beds · 2 baths,59870861,Oskar,,Skärholmens,59.28925049999999,17.9136079,Entire home/apt,1200,5,0,,,1,194,0,
11427569,Condo in Stockholm · ★5.0 · 2 bedrooms · 4 beds · 1.5 baths,57880479,Sara,,Farsta,59.27191,18.07204,Entire home/apt,1400,3,6,2023-06-04,0.07,1,174,3,
11436183,Rental unit in Stockholm · 1 bedroom · 1 bed · 1 bath,6592625,Sanna,,Kungsholmens,59.32825,18.04599,Entire home/apt,571,1,1,2016-03-30,0.01,2,0,0,
11475311,Rental unit in Stockholm · ★4.78 · 1 bedroom · 1 bed · 1 private bath,60382217,Maria,,Norrmalms,59.33797,18.05992,Private room,495,30,28,2022-08-31,0.31,1,0,1,
11508204,Rental unit in Hägersten-Liljeholmen · Studio · 1 bed · 0 shared baths,59621138,Natalia,,Hägersten-Liljeholmens,59.28354,17.95932,Private room,700,1,1,2018-05-26,0.02,2,363,0,
11509509,Condo in Stockholm · ★4.97 · 2 bedrooms · 2 beds · 1 bath,59705124,Esbjörn,,Norrmalms,59.33822,18.04569,Entire home/apt,3150,4,36,2023-06-23,0.42,1,9,22,
11512201,Rental unit in Stockholm · ★4.63 · 1 bedroom · 1 bed · 1 bath,7422986,Sarah,,Norrmalms,59.34214,18.06071,Entire home/apt,1800,2,63,2019-11-30,0.73,1,39,0,
11522279,Rental unit in Stockholm · ★4.68 · 1 bedroom · 1 bed · 1 bath,60747298,Myrtha,,Hägersten-Liljeholmens,59.30524,18.00179,Private room,450,1,19,2023-05-22,0.26,1,7,6,
11548799,Rental unit in Stockholm · 2 bedrooms · 2 beds · 1.5 baths,53728735,Hugo,,Södermalms,59.3047021055478,18.09159252638756,Entire home/apt,900,30,0,,,1,180,0,
11564969,Loft in Stockholm · ★5.0 · 2 bedrooms · 3 beds · 1 private bath,61089267,Eva,,Östermalms,59.34421,18.08019,Private room,950,120,13,2018-04-03,0.16,1,0,0,
11565431,Rental unit in Stockholm · ★4.50 · Studio · 1 bath,15984526,Sofie,,Södermalms,59.31309,18.08232,Entire home/apt,1243,1,5,2019-07-22,0.06,1,278,0,
11569177,Home in Bromma · 6 bedrooms · 6 beds · 2.5 baths,6008653,Elin,,Bromma,59.33736460000001,17.9633779,Entire home/apt,4000,7,1,2022-12-25,0.16,1,306,1,
11582170,Rental unit in Stockholm · ★4.98 · 1 bedroom · 1 bed · 1 bath,31783855,Residence,,Södermalms,59.32531,18.07329,Entire home/apt,2160,2,62,2023-06-03,0.74,8,225,29,
11716750,Home in Stockholm · ★5.0 · 4 bedrooms · 6 beds · 1 bath,62297259,Charlotte,,Skarpnäcks,59.27754,18.11499,Entire home/apt,2500,7,9,2019-07-19,0.11,1,0,0,
11757293,Rental unit in Stockholm · ★4.71 · 1 bedroom · 1 bed · 1 bath,62560122,Hanna,,Hägersten-Liljeholmens,59.29942,18.00219,Entire home/apt,425,3,8,2017-09-21,0.09,1,0,0,
11764629,Home in Stockholm · 1 bedroom · 1 bed · 3 shared baths,1724256,Armin,,Rinkeby-Tensta,59.3975,17.93991,Private room,500,60,0,,,5,239,0,
11960750,Rental unit in Stockholm · ★4.79 · 1 bedroom · 1 bed · 1 bath,63879185,Minna,,Kungsholmens,59.33491,18.02309,Entire home/apt,800,3,63,2023-05-30,0.73,1,16,20,
11996370,Rental unit in Stockholm · ★4.29 · 1 bedroom · 1 bed · 1.5 shared baths,21407837,Fredrik,,Norrmalms,59.34129,18.05918,Private room,390,4,7,2022-08-10,0.09,2,0,1,
11998797,Villa in Enskede-Årsta-Vantör · ★5.0 · 3 bedrooms · 3 beds · 3 baths,29847054,Maria,,Enskede-Årsta-Vantörs,59.28035,18.0883,Entire home/apt,2091,2,27,2023-05-14,1.96,1,42,22,
12046135,Rental unit in Stockholm · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths,17865870,Jojo,,Hägersten-Liljeholmens,59.31532,18.01162,Private room,593,3,85,2023-06-10,0.98,1,362,19,
12061250,Home in Stockholm · ★5.0 · 5 bedrooms · 5 beds · 2.5 baths,64610514,Tobias,,Spånga-Tensta,59.38379,17.88255,Entire home/apt,2800,5,7,2019-08-12,0.08,1,114,0,
12148806,Townhouse in Stockholm · ★4.84 · 1 bedroom · 1 bed · 1.5 baths,65225221,Eva,,Enskede-Årsta-Vantörs,59.28522,18.09285,Private room,441,3,55,2023-06-06,0.72,2,71,4,
12189161,Condo in Stockholm · ★4.85 · 1 bedroom · 1 bed · 1.5 baths,65179917,Teresa,,Kungsholmens,59.32877762924513,18.034609860717257,Private room,1250,1,14,2023-06-19,0.16,1,38,7,
12206219,Home in Stockholm · ★4.84 · 4 bedrooms · 7 beds · 2 baths,65638565,Jerker,,Enskede-Årsta-Vantörs,59.28333,18.06856,Entire home/apt,5602,7,25,2022-08-14,0.29,1,351,1,
12226100,Rental unit in Stockholm · ★4.98 · 3 bedrooms · 4 beds · 1.5 baths,27588271,Fredrik,,Södermalms,59.31865,18.06107,Entire home/apt,2074,4,44,2023-06-17,0.51,1,29,28,
12249965,Rental unit in Stockholm · ★4.91 · 1 bedroom · 1 bed · 1 bath,11211418,Alexandra,,Södermalms,59.31937,18.03448,Entire home/apt,1600,3,33,2023-06-19,0.38,1,69,6,
12272399,Rental unit in Stockholm · ★4.75 · Studio · 1 bed · 1 bath,1436617,Anna,,Södermalms,59.30997,18.07997,Entire home/apt,1200,180,21,2017-10-15,0.24,1,0,0,
12315671,Home in Stockholm · ★5.0 · 4 bedrooms · 4 beds · 3 baths,11473597,Karin,,Farsta,59.27431,18.0745,Entire home/apt,2500,4,4,2021-08-12,0.07,1,335,0,
12328915,Home in Stockholm · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,53959406,Madeleine,,Bromma,59.32336,17.95211,Entire home/apt,2950,7,6,2023-02-26,0.08,1,333,3,
12349394,Rental unit in Stockholm · ★4.87 · 3 bedrooms · 3 beds · 1.5 baths,66691314,Klara,,Norrmalms,59.3374,18.05249,Entire home/apt,1668,4,23,2019-08-02,0.27,1,8,0,
12382242,Rental unit in Stockholm · ★4.88 · 1 bedroom · 2 beds · 1 bath,66925518,Anita,,Kungsholmens,59.33646,17.99869,Private room,390,3,78,2018-04-18,0.92,1,0,0,
12449784,Rental unit in Hägersten-Liljeholmen · ★4.97 · 1 bedroom · 1 bed · 1 bath,67356754,Jenny,,Hägersten-Liljeholmens,59.29285,17.99254,Entire home/apt,900,4,64,2023-06-21,1.23,1,11,23,
12462178,Home in Stockholm · ★3.83 · 1 bedroom · 1 bed · 4 shared baths,1724256,Armin,,Rinkeby-Tensta,59.39643,17.93975,Private room,500,30,6,2023-02-21,0.27,5,180,4,
12462453,Rental unit in Stockholm · 1 bedroom · 1 bed · 1 bath,67439327,Ben,,Östermalms,59.35436,18.09047,Entire home/apt,4999,1,0,,,1,0,0,
12502840,Guest suite in Stockholm · ★4.65 · 1 bedroom · 1 bed · 1.5 baths,57526036,Caroline,,Farsta,59.27631,18.0726,Entire home/apt,900,2,108,2023-06-18,1.25,1,220,22,
12511760,Rental unit in Stockholm · ★4.70 · 3 bedrooms · 4 beds · 1 bath,67759750,Kamilla,,Hägersten-Liljeholmens,59.30449,17.96172,Entire home/apt,1457,3,37,2023-05-29,0.43,1,12,5,
12556116,Villa in Stockholm · 3 bedrooms · 3 beds · 4.5 baths,29298842,Patrik,,Hägersten-Liljeholmens,59.29967,17.99006,Entire home/apt,3000,14,2,2017-01-02,0.02,1,90,0,
12566698,Condo in Stockholm · ★5.0 · 1 bedroom · 1 bed · 1 bath,54929798,Peter,,Kungsholmens,59.32037,17.98998,Entire home/apt,1020,2,3,2018-08-18,0.04,1,88,0,
12608789,Condo in Blackeberg · ★5.0 · 1 bedroom · 1 bed · 1 bath,60260537,Magdalena,,Bromma,59.349660585303894,17.884180615537627,Entire home/apt,450,3,5,2023-05-04,0.57,1,14,5,
12635870,Condo in Stockholm · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,68620876,Inger,,Norrmalms,59.34464,18.06084,Entire home/apt,3100,4,61,2023-06-14,0.71,1,7,9,
12645034,Rental unit in Stockholm · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,68678816,Lidya,,Farsta,59.25626,18.08265,Private room,550,2,17,2017-09-05,0.20,1,0,0,
12675794,Rental unit in Stockholm · ★4.89 · 2 bedrooms · 4 beds · 1.5 baths,67403524,Leif,,Norrmalms,59.33966,18.05325,Entire home/apt,2700,5,19,2022-11-06,0.22,1,7,4,
12679480,Rental unit in Södermalm · ★4.93 · 2 bedrooms · 2 beds · 1.5 baths,27419464,Jesper,,Södermalms,59.313091,18.07708,Entire home/apt,2334,1,112,2023-06-19,8.59,1,220,105,
12679511,Rental unit in Stockholm · ★5.0 · 3 bedrooms · 3 beds · 1 bath,67085031,Petter,,Södermalms,59.3106,18.06037,Entire home/apt,1471,5,16,2017-07-21,0.19,1,0,0,
12723397,Rental unit in Stockholm · ★4.70 · 1 bedroom · 1 bed · 1 bath,69180091,Janna,,Älvsjö,59.29054,17.99953,Entire home/apt,857,1,11,2017-06-10,0.13,1,0,0,
12723835,Condo in Stockholm · ★4.82 · 1 bedroom · 1 bed · 1 bath,6157327,Jenny,,Hägersten-Liljeholmens,59.31451,18.00568,Entire home/apt,990,2,28,2023-06-24,0.34,1,331,12,
12724962,Rental unit in Stockholm · ★5.0 · 1 bedroom · 2 beds · 1 bath,57218291,Lovisa,,Östermalms,59.34124,18.09381,Entire home/apt,902,21,28,2021-01-10,0.33,1,17,0,
12787874,Rental unit in Stockholm · ★4.86 · 1 bedroom · 1 bed · 1.5 shared baths,44813548,Martin,,Södermalms,59.31897,18.05084,Private room,469,27,14,2022-08-03,0.16,2,217,1,
12807694,Rental unit in Stockholm · ★4.84 · 2 bedrooms · 1 bed · 1 bath,69810217,Sofia And Marre,,Östermalms,59.3479,18.10731,Entire home/apt,1042,3,184,2023-06-25,2.12,1,57,20,
12809046,Rental unit in Stockholm · ★5.0 · 2 bedrooms · 4 beds · 1 bath,149673,Natalie,,Enskede-Årsta-Vantörs,59.28802,18.09214,Entire home/apt,999,3,5,2022-11-26,0.06,1,0,1,
12816207,Home in Stockholm · 3 bedrooms · 4 beds · 2 baths,44101136,Håkan,,Skarpnäcks,59.27793,18.10779,Entire home/apt,2300,3,1,2023-04-24,0.44,1,292,1,
12822620,Loft in Stockholm · ★4.92 · 3 bedrooms · 4 beds · 1.5 baths,57351791,Alberto,,Södermalms,59.31841,18.03738,Entire home/apt,3530,7,12,2022-07-24,0.14,1,0,1,
12839976,Home in Stockholm · ★4.82 · 5 bedrooms · 5 beds · 1.5 baths,70110018,Hannah,,Hägersten-Liljeholmens,59.30345,17.95929,Entire home/apt,1886,4,13,2022-08-03,0.16,1,76,3,
12879928,Rental unit in Stockholm · ★4.93 · 2 bedrooms · 1 bed · 1 shared bath,824706,Per-Ola,,Farsta,59.2627,18.08765,Private room,400,2,29,2023-03-29,0.34,1,119,1,
12884891,Rental unit in Stockholm · ★4.90 · 1 bedroom · 4 beds · 1.5 baths,70512831,Malin,,Södermalms,59.31592,18.09186,Entire home/apt,1714,2,50,2023-06-23,0.58,1,23,17,
12897382,Rental unit in Östermalm · 2 bedrooms · 2 beds · 1 bath,70635726,Roy,,Östermalms,59.35713,18.0872,Entire home/apt,950,21,1,2022-08-14,0.09,1,219,1,
12910536,Rental unit in Stockholm · 1 bedroom · 1 bed · 1 bath,70770699,Amr,,Farsta,59.23664,18.09241,Entire home/apt,1200,3,0,,,1,0,0,
12925473,Rental unit in Stockholm · ★4.95 · 3 bedrooms · 4 beds · 2 baths,31161414,Michael,,Norrmalms,59.34313,18.04156,Entire home/apt,1500,2,40,2022-08-06,0.47,1,0,6,
12927342,Home in Stockholm · ★5.0 · 5 bedrooms · 5 beds · 2 baths,1082899,Daniel,,Spånga-Tensta,59.36795,17.89479,Entire home/apt,2200,3,4,2023-06-04,0.05,1,363,1,
12927843,Rental unit in Stockholm · ★4.69 · 1 bedroom · 1 bed · 1 bath,53335560,Tomas,,Kungsholmens,59.34054,18.0095,Entire home/apt,799,2,48,2021-11-07,0.56,1,182,0,
12949236,Home in Stockholm · 1 bedroom · 2 beds · 2 baths,71134365,Alexandra,,Enskede-Årsta-Vantörs,59.2845,18.06215,Private room,3000,1,0,,,1,0,0,
12950394,Rental unit in Stockholm · ★5.0 · 1 bedroom · 1 bed · 1 bath,35532498,Ingrid,,Hägersten-Liljeholmens,59.31692,18.00877,Entire home/apt,1600,4,17,2022-06-29,0.87,1,0,1,
12964822,Rental unit in Stockholm · ★4.75 · 1 bedroom · 1 bed · 1 bath,33184487,Per,,Norrmalms,59.33898,18.03844,Entire home/apt,2000,8,4,2017-06-20,0.05,1,364,0,
12987910,Rental unit in Stockholm · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,62983582,Louise,,Skärholmens,59.29237,17.944,Private room,442,2,229,2023-06-25,2.70,1,107,41,
12994847,Rental unit in Stockholm · ★4.88 · Studio · 1 bed · 1 bath,30038455,Victoria,,Hägersten-Liljeholmens,59.30704,17.99056,Entire home/apt,500,28,8,2021-03-31,0.18,1,0,0,
13012029,Home in Stockholm · ★4.90 · 4 bedrooms · 6 beds · 2.5 baths,71794370,Jessica,,Spånga-Tensta,59.38218,17.8754,Entire home/apt,2200,5,21,2023-01-06,0.25,1,125,5,
13018074,Loft in Stockholm · 3 bedrooms · 3 beds · 2 baths,6142107,Sara,,Södermalms,59.31474,18.0807,Entire home/apt,4128,30,0,,,1,177,0,
13029673,Home in Farsta distrikt · 4 bedrooms · 4 beds · 1.5 baths,67615100,Nina,,Farsta,59.25145617246542,18.075278842095546,Entire home/apt,1153,2,1,2023-04-30,0.49,1,54,1,
13034357,Rental unit in Stockholm · ★4.48 · 1 bedroom · 1 bed · 1 bath,38896757,Emil,,Södermalms,59.31387,18.08038,Entire home/apt,1690,2,23,2023-02-19,0.27,1,0,1,
13034875,Rental unit in Stockholm · 2 bedrooms · 2 beds · 1 bath,6649978,Pia,,Norrmalms,59.34022,18.03029,Entire home/apt,500,240,0,,,1,0,0,
13061179,Home in Stockholm · ★4.83 · 3 bedrooms · 2 beds · 2 baths,72345572,Matilda,,Skärholmens,59.27931,17.87628,Entire home/apt,1353,4,13,2022-08-27,0.15,1,6,3,
13118419,Rental unit in Stockholm · ★4.82 · 1 bedroom · 2 beds · 1 bath,58307187,Johan,,Södermalms,59.30805,18.083,Entire home/apt,1100,7,11,2022-06-22,0.13,1,0,0,
13119838,Villa in Stockholm · ★4.93 · 5 bedrooms · 6 beds · 2 baths,10939904,Susanna & Marcus,,Älvsjö,59.27844,17.98953,Entire home/apt,3200,7,14,2022-07-30,0.19,1,110,3,
13134884,Rental unit in Stockholm · ★5.0 · 3 bedrooms · 2 beds · 1 bath,73171744,Navid,,Kungsholmens,59.33388,18.04351,Entire home/apt,10000,3,19,2019-08-17,0.22,1,303,0,
13147064,Rental unit in Stockholm · ★4.20 · 1 bedroom · 1 bed · 1 shared bath,73323807,Shabnam,,Rinkeby-Tensta,59.41394,17.90602,Private room,550,1,15,2023-05-17,0.17,1,365,1,
13161603,Rental unit in Stockholm · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,73501587,Ulrika,,Södermalms,59.30845,18.08277,Entire home/apt,1200,3,39,2021-08-28,0.45,2,0,0,
13180677,Rental unit in Stockholm · ★4.95 · 1 bedroom · 1 bed · 1 bath,38680120,Andreas,,Södermalms,59.31356,18.08468,Entire home/apt,1200,3,101,2022-11-19,1.17,1,1,4,
13190000,Rental unit in Stockholm · ★4.93 · 4 bedrooms · 5 beds · 1.5 baths,53837251,Patrik,,Södermalms,59.31745,18.06725,Entire home/apt,2798,5,15,2021-07-31,0.18,1,0,0,
13195404,Rental unit in Stockholm · ★4.56 · 3 bedrooms · 5 beds · 1.5 baths,22492533,Jonas,,Norrmalms,59.33919,18.06015,Entire home/apt,6950,2,34,2023-06-24,0.40,1,345,6,
13203647,Rental unit in Stockholm · ★4.91 · 1 bedroom · 1 bed · 1 bath,73974316,Katarina,,Östermalms,59.35283,18.06346,Entire home/apt,989,3,85,2023-06-20,1.02,1,106,31,
13204712,Villa in Stockholm · ★4.50 · 4 bedrooms · 4 beds · 1.5 baths,3513577,Ankie,,Farsta,59.23656,18.10763,Entire home/apt,2621,3,4,2017-09-07,0.05,1,355,0,
